Date,Close
1/1/2022 23:58,47733.4
1/2/2022 23:58,47299
1/3/2022 23:58,46435.5
1/4/2022 23:58,45814.6
1/5/2022 23:58,43523.4
1/6/2022 23:58,43083.7
1/7/2022 23:58,41565.1
1/8/2022 23:58,41684.8
1/9/2022 23:58,41865.2
1/10/2022 23:58,41822.9
1/11/2022 23:58,42694.8
1/12/2022 23:58,43921.8
1/13/2022 23:58,42581.6
1/14/2022 23:58,43099
1/15/2022 23:58,43160.2
1/16/2022 23:58,43099.7
1/17/2022 23:58,42214
1/18/2022 23:58,42369.7
1/19/2022 23:58,41709.2
1/20/2022 23:58,40646.6
1/21/2022 23:58,36456.9
1/22/2022 23:58,35070.1
1/23/2022 23:58,36278
1/24/2022 23:58,36701.5
1/25/2022 23:58,36964.2
1/26/2022 23:58,36840.6
1/27/2022 23:58,37188.3
1/28/2022 23:58,37741.9
1/29/2022 23:58,38191.1
1/30/2022 23:58,37901.3
1/31/2022 23:58,38491.9
2/1/2022 23:58,38777.8
2/2/2022 23:58,36859.9
2/3/2022 23:58,37077.9
2/4/2022 23:58,41709.9
2/5/2022 23:58,41433.6
2/6/2022 23:58,42415.1
2/7/2022 23:58,43919.5
2/8/2022 23:58,44130.5
2/9/2022 23:58,44339.6
2/10/2022 23:58,43517.2
2/11/2022 23:58,42400.2
2/12/2022 23:58,42178.4
2/13/2022 23:58,42075
2/14/2022 23:58,42548.6
2/15/2022 23:58,44591.8
2/16/2022 23:58,43986.1
2/17/2022 23:58,40546.2
2/18/2022 23:58,39983.5
2/19/2022 23:58,40147.9
2/20/2022 23:58,38389
2/21/2022 23:58,37023
2/22/2022 23:58,38251.4
2/23/2022 23:58,37301.4
2/24/2022 23:58,38347.3
2/25/2022 23:58,39251.1
2/26/2022 23:58,39137.8
2/27/2022 23:58,37717
2/28/2022 23:58,43198.6
3/1/2022 23:58,44404.1
3/2/2022 23:58,43916.4
3/3/2022 23:58,42464.4
3/4/2022 23:58,39166.4
3/5/2022 23:58,39412.9
3/6/2022 23:58,38408
3/7/2022 23:58,37998
3/8/2022 23:58,38749.3
3/9/2022 23:58,41980.1
3/10/2022 23:58,39433.7
3/11/2022 23:58,38759.8
3/12/2022 23:58,38862.5
3/13/2022 23:58,37822.6
3/14/2022 23:58,39612.5
3/15/2022 23:58,39291.5
3/16/2022 23:58,41123.4
3/17/2022 23:58,40950.3
3/18/2022 23:58,41780.5
3/19/2022 23:58,42232.2
3/20/2022 23:58,41281.9
3/21/2022 23:58,41017.7
3/22/2022 23:58,42368.4
3/23/2022 23:58,42940.5
3/24/2022 23:58,43989.9
3/25/2022 23:58,44337.4
3/26/2022 23:58,44539.4
3/27/2022 23:58,46881.6
3/28/2022 23:58,46990.7
3/29/2022 23:58,47454.1
3/30/2022 23:58,47078
3/31/2022 23:58,45528.4
4/1/2022 23:58,46296.3
4/2/2022 23:58,45857
4/3/2022 23:58,46422.8
4/4/2022 23:58,46596.8
4/5/2022 23:58,45548.9
4/6/2022 23:58,43170.3
4/7/2022 23:58,43452.1
4/8/2022 23:58,42262
4/9/2022 23:58,42766.9
4/10/2022 23:58,42285.5
4/11/2022 23:58,39465.1
4/12/2022 23:58,40085.9
4/13/2022 23:58,41149.5
4/14/2022 23:58,39952.9
4/15/2022 23:58,40549.9
4/16/2022 23:58,40387.6
4/17/2022 23:58,39684.8
4/18/2022 23:58,40801.9
4/19/2022 23:58,41532.8
4/20/2022 23:58,41377.6
4/21/2022 23:58,40526.9
4/22/2022 23:58,39760.1
4/23/2022 23:58,39436.2
4/24/2022 23:58,39468.6
4/25/2022 23:58,40439.2
4/26/2022 23:58,38112.4
4/27/2022 23:58,39251.1
4/28/2022 23:58,39743.2
4/29/2022 23:58,38593.1
4/30/2022 23:58,37661.2
5/1/2022 23:58,38471.6
5/2/2022 23:58,38511.9
5/3/2022 23:58,37720.8
5/4/2022 23:58,39669.5
5/5/2022 23:58,36539.8
5/6/2022 23:58,36029.2
5/7/2022 23:58,35458
5/8/2022 23:58,34027.9
5/9/2022 23:58,30078.2
5/10/2022 23:58,31004.3
5/11/2022 23:58,28989.4
5/12/2022 23:58,28941.9
5/13/2022 23:58,29232.1
5/14/2022 23:58,30068.4
5/15/2022 23:58,31280.7
5/16/2022 23:58,29840
5/17/2022 23:58,30412.1
5/18/2022 23:58,28694.2
5/19/2022 23:58,30321.6
5/20/2022 23:58,29155.7
5/21/2022 23:58,29408.2
5/22/2022 23:58,30260.8
5/23/2022 23:58,29092.3
5/24/2022 23:58,29646
5/25/2022 23:58,29503.4
5/26/2022 23:58,29321.2
5/27/2022 23:58,28576.2
5/28/2022 23:58,29008.9
5/29/2022 23:58,29447.2
5/30/2022 23:58,31705.6
5/31/2022 23:58,31784
6/1/2022 23:58,29788.7
6/2/2022 23:58,30426.1
6/3/2022 23:58,29670.8
6/4/2022 23:58,29843.1
6/5/2022 23:58,29899.6
6/6/2022 23:58,31350.3
6/7/2022 23:58,31148.3
6/8/2022 23:58,30177
6/9/2022 23:58,30079.6
6/10/2022 23:58,29063.1
6/11/2022 23:58,28356.8
6/12/2022 23:58,26555
6/13/2022 23:58,22494.3
6/14/2022 23:58,22120.2
6/15/2022 23:58,22562.3
6/16/2022 23:58,20369.9
6/17/2022 23:58,20444.5
6/18/2022 23:58,18948.8
6/19/2022 23:58,20552.4
6/20/2022 23:58,20552.8
6/21/2022 23:58,20696.9
6/22/2022 23:58,19971.2
6/23/2022 23:58,21104.4
6/24/2022 23:58,21219.5
6/25/2022 23:58,21477.7
6/26/2022 23:58,21027.9
6/27/2022 23:58,20723.6
6/28/2022 23:58,20266.9
6/29/2022 23:58,20093.5
6/30/2022 23:58,19985.6
7/1/2022 23:58,19247.3
7/2/2022 23:58,19224
7/3/2022 23:58,19291.3
7/4/2022 23:58,20235.5
7/5/2022 23:58,20169.4
7/6/2022 23:58,20541.8
7/7/2022 23:58,21644.2
7/8/2022 23:58,21780.8
7/9/2022 23:58,21583.9
7/10/2022 23:58,20848.5
7/11/2022 23:58,19942.4
7/12/2022 23:58,19301.5
7/13/2022 23:58,20173.3
7/14/2022 23:58,20553.5
7/15/2022 23:58,20827.5
7/16/2022 23:58,21195.5
7/17/2022 23:58,20790.2
7/18/2022 23:58,22442.2
7/19/2022 23:58,23395
7/20/2022 23:58,23226.9
7/21/2022 23:58,23150.8
7/22/2022 23:58,22687.6
7/23/2022 23:58,22450.6
7/24/2022 23:58,22604.4
7/25/2022 23:58,21310.2
7/26/2022 23:58,21222
7/27/2022 23:58,22949.6
7/28/2022 23:58,23851.7
7/29/2022 23:58,23784.5
7/30/2022 23:58,23661
7/31/2022 23:58,23307.2
8/1/2022 23:58,23273.8
8/2/2022 23:58,22993.7
8/3/2022 23:58,22825
8/4/2022 23:58,22623.9
8/5/2022 23:58,23288.2
8/6/2022 23:58,22960.9
8/7/2022 23:58,23177.3
8/8/2022 23:58,23797.3
8/9/2022 23:58,23150.9
8/10/2022 23:58,23948.9
8/11/2022 23:58,23941.6
8/12/2022 23:58,24412.6
8/13/2022 23:58,24461.8
8/14/2022 23:58,24316.3
8/15/2022 23:58,24097.8
8/16/2022 23:58,23857.9
8/17/2022 23:58,23341.1
8/18/2022 23:58,23189.4
8/19/2022 23:58,20834.9
8/20/2022 23:58,21158.8
8/21/2022 23:58,21510.4
8/22/2022 23:58,21398.2
8/23/2022 23:58,21515.1
8/24/2022 23:58,21368.7
8/25/2022 23:58,21591.5
8/26/2022 23:58,20209
8/27/2022 23:58,20051.5
8/28/2022 23:58,19571.3
8/29/2022 23:58,20275.6
8/30/2022 23:58,19773.5
8/31/2022 23:58,20048.2
9/1/2022 23:58,20146
9/2/2022 23:58,19931.5
9/3/2022 23:58,19835.4
9/4/2022 23:58,19982.3
9/5/2022 23:58,19794.5
9/6/2022 23:58,18815.3
9/7/2022 23:58,19293.5
9/8/2022 23:58,19329.1
9/9/2022 23:58,21372.5
9/10/2022 23:58,21679.4
9/11/2022 23:58,21784.8
9/12/2022 23:58,22402.6
9/13/2022 23:58,20173.2
9/14/2022 23:58,20227.7
9/15/2022 23:58,19703.6
9/16/2022 23:58,19768
9/17/2022 23:58,20113.3
9/18/2022 23:58,19417.6
9/19/2022 23:58,19569
9/20/2022 23:58,18878
9/21/2022 23:58,18465
9/22/2022 23:58,19432.3
9/23/2022 23:58,19286
9/24/2022 23:58,18923.2
9/25/2022 23:58,18805.1
9/26/2022 23:58,19241.5
9/27/2022 23:58,19093.9
9/28/2022 23:58,19395
9/29/2022 23:58,19592.4
9/30/2022 23:58,19452.2
10/1/2022 23:58,19315.2
10/2/2022 23:58,19059.7
10/3/2022 23:58,19633.5
10/4/2022 23:58,20345.1
10/5/2022 23:58,20170.2
10/6/2022 23:58,19965.6
10/7/2022 23:58,19531.5
10/8/2022 23:58,19419.3
10/9/2022 23:58,19442.1
10/10/2022 23:58,19139.8
10/11/2022 23:58,19043.8
10/12/2022 23:58,19153.9
10/13/2022 23:58,19378.6
10/14/2022 23:58,19195.6
10/15/2022 23:58,19054.8
10/16/2022 23:58,19271
10/17/2022 23:58,19553.5
10/18/2022 23:58,19330.2
