Date,Close
10/26/2022 23:58,1566.37
10/27/2022 23:58,1514.45
10/28/2022 23:58,1556.6
10/29/2022 23:58,1620.31
10/30/2022 23:58,1590.88
10/31/2022 23:58,1572.69
11/1/2022 23:58,1579.36
11/2/2022 23:58,1518.04
11/3/2022 23:58,1530.75
11/4/2022 23:58,1645.59
11/5/2022 23:58,1627
11/6/2022 23:58,1571.31
11/7/2022 23:58,1568.34
11/8/2022 23:58,1330.28
11/9/2022 23:58,1091.63
11/10/2022 23:58,1295.35
11/11/2022 23:58,1284.92
11/12/2022 23:58,1253.34
11/13/2022 23:58,1220.39
11/14/2022 23:58,1240.68
11/15/2022 23:58,1251.74
11/16/2022 23:58,1215.19
11/17/2022 23:58,1199.44
11/18/2022 23:58,1210.8
11/19/2022 23:58,1216.34
11/20/2022 23:58,1140.07
11/21/2022 23:58,1105.91
11/22/2022 23:58,1133.31
11/23/2022 23:58,1184.24
11/24/2022 23:58,1202.84
11/25/2022 23:58,1198.33
11/26/2022 23:58,1204.8
11/27/2022 23:58,1193.46
11/28/2022 23:58,1168.33
11/29/2022 23:58,1216.58
11/30/2022 23:58,1294.14
12/1/2022 23:58,1275.41
12/2/2022 23:58,1295.63
12/3/2022 23:58,1242.08
12/4/2022 23:58,1281.41
12/5/2022 23:58,1258.56
12/6/2022 23:58,1271.88
12/7/2022 23:58,1232.7
12/8/2022 23:58,1281.17
12/9/2022 23:58,1262.95
12/10/2022 23:58,1266.45
12/11/2022 23:58,1262.92
12/12/2022 23:58,1275.01
12/13/2022 23:58,1319.17
12/14/2022 23:58,1308.24
12/15/2022 23:58,1265.89
12/16/2022 23:58,1166.98
12/17/2022 23:58,1188
12/18/2022 23:58,1183.32
12/19/2022 23:58,1167.59
12/20/2022 23:58,1217.65
12/21/2022 23:58,1212.43
12/22/2022 23:58,1217.47
12/23/2022 23:58,1220.27
12/24/2022 23:58,1220.51
12/25/2022 23:58,1218.21
12/26/2022 23:58,1227.58
12/27/2022 23:58,1210.99
12/28/2022 23:58,1189.32
12/29/2022 23:58,1199.74
12/30/2022 23:58,1199.09
12/31/2022 23:58,1195.51
1/1/2023 23:58,1199.92
1/2/2023 23:58,1214.4
1/3/2023 23:58,1214.25
1/4/2023 23:58,1256.33
1/5/2023 23:58,1250.88
1/6/2023 23:58,1269.14
1/7/2023 23:58,1263.94
1/8/2023 23:58,1289.92
1/9/2023 23:58,1321.45
1/10/2023 23:58,1335.55
1/11/2023 23:58,1388.37
1/12/2023 23:58,1416.79
1/13/2023 23:58,1451.22
1/14/2023 23:58,1551.71
1/15/2023 23:58,1551.64
1/16/2023 23:58,1576.62
1/17/2023 23:58,1565.68
1/18/2023 23:58,1511.75
1/19/2023 23:58,1551.12
1/20/2023 23:58,1660.18
1/21/2023 23:58,1624.48
1/22/2023 23:58,1629.3
1/23/2023 23:58,1629.36
1/24/2023 23:58,1554.89
1/25/2023 23:58,1612.3
1/26/2023 23:58,1601.1
1/27/2023 23:58,1598.18
1/28/2023 23:58,1572.3
1/29/2023 23:58,1648.33
1/30/2023 23:58,1567.29
